l2_regularization,N,query_type,metric,n_seeds,seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,baseline_l2_regularization,mean_paired_difference_from_baseline,paired_difference_sample_sd,paired_difference_standard_error,paired_difference_ci95_low,paired_difference_ci95_high,paired_training_and_query_clouds_verified,source_csv
1e-06,600,on_support,density_relative_l2,3,"[123,124,125]",0.00619305647305553,0.006686973011235465,0.0038607256681005586,-0.010418305361405297,0.02280441830751636,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,density_relative_linf,3,"[123,124,125]",0.007477373433047625,0.006761594584073962,0.003903808453266218,-0.009319358664609142,0.02427410553070439,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,density_mae,3,"[123,124,125]",4.8582929602194894e-05,5.3931646423291254e-05,3.1137450580326925e-05,-8.539070713302747e-05,0.00018255656633741726,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,density_rmse,3,"[123,124,125]",8.912835297224338e-05,9.4109220424511e-05,5.433398374531726e-05,-0.00014465191050481172,0.0003229086164492985,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,density_linf,3,"[123,124,125]",0.000576351113657534,0.00050395703840211,0.00029095973178146483,-0.000675547570523643,0.001828249797838711,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_relative_l1,3,"[123,124,125]",0.01044791959492016,0.007698009587229689,0.004444447907411381,-0.008674996325895726,0.029570835515736048,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_relative_l2,3,"[123,124,125]",0.011658685553544554,0.006085721641148492,0.003513593027730213,-0.0034590850782601785,0.02677645618534929,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_relative_linf,3,"[123,124,125]",0.019862516106356462,0.006250820586702122,0.0036089129483885245,0.004334616957736825,0.0353904152549761,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_mae,3,"[123,124,125]",0.00010827588634618428,7.915940926747735e-05,4.5702706249469806e-05,-8.836698745259791e-05,0.00030491876014496645,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_rmse,3,"[123,124,125]",0.00022758786528620845,0.0001152925461309454,6.656418254425868e-05,-5.881469643783844e-05,0.0005139904270102554,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,gradient_linf,3,"[123,124,125]",0.003418074465916175,0.0013322744101377404,0.0007691889893274744,0.00010852136133410097,0.006727627570498249,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_relative_l1,3,"[123,124,125]",0.026876506776784288,0.013103845553821273,0.007565508757917993,-0.005675250132011634,0.05942826368558021,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_relative_l2,3,"[123,124,125]",0.030561968076271432,0.013100706460065857,0.007563696401293292,-0.001981990891346038,0.0631059270438889,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_relative_linf,3,"[123,124,125]",0.04555332327852251,0.02895653028569943,0.01671806055524612,-0.026378685604732603,0.11748533216177762,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_mae,3,"[123,124,125]",2.5632289414719262e-06,1.2351801268276663e-06,7.131315787216293e-07,-5.051285923472111e-07,5.631586475291063e-06,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_rmse,3,"[123,124,125]",5.2332428220742575e-06,2.193793216244031e-06,1.2665871039448663e-06,-2.164416381120521e-07,1.0682927282260566e-05,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,600,on_support,Q_linf,3,"[123,124,125]",4.318891153258849e-05,2.0403594981122697e-05,1.1780021054787287e-05,-7.496428214670053e-06,9.387425127984703e-05,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_relative_l1,3,"[123,124,125]",0.007661222180664541,0.0021378625949300496,0.001234295544673296,0.0023504770861241973,0.012971967275204884,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_relative_l2,3,"[123,124,125]",0.008386584757580444,0.0021856075175205863,0.0012618610885833802,0.002957234700289818,0.013815934814871068,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_relative_linf,3,"[123,124,125]",0.012248829747478582,0.0011469601701943244,0.0006621977630114721,0.009399622734858592,0.015098036760098571,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_mae,3,"[123,124,125]",7.436126513502497e-05,2.1881830076375897e-05,1.2633480484957274e-05,2.000378584086061e-05,0.00012871874442918932,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_rmse,3,"[123,124,125]",0.00012919871204048277,3.826269187389244e-05,2.209097545331151e-05,3.4148916204641545e-05,0.000224248507876324,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,density_linf,3,"[123,124,125]",0.000996246276953924,0.0001485376148808649,8.575823193625232e-05,0.0006272583862194931,0.001365234167688355,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_relative_l1,3,"[123,124,125]",0.01188798915364665,0.0029126402909249462,0.0016816136560180678,0.004652589566286202,0.0191233887410071,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_relative_l2,3,"[123,124,125]",0.011063440523532449,0.002651988886146974,0.0015311264973048514,0.004475534920393638,0.017651346126671262,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_relative_linf,3,"[123,124,125]",0.016080394629033122,0.007260192945304893,0.004191674351340402,-0.001954924460758966,0.034115713718825214,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_mae,3,"[123,124,125]",0.0001252841867699997,2.7977298337619e-05,1.61527007264228e-05,5.5784724897491785e-05,0.00019478364864250762,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_rmse,3,"[123,124,125]",0.00022251330275993987,4.8795733231952174e-05,2.817222971677276e-05,0.00010129798166744079,0.00034372862385243896,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,gradient_linf,3,"[123,124,125]",0.002767568266715819,0.0011562676214270833,0.0006675714224861749,-0.000104759736511458,0.005639896269943096,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_relative_l1,3,"[123,124,125]",0.02317236609195164,0.0032363312128336564,0.0018684966969162997,0.0151328736785365,0.03121185850536678,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_relative_l2,3,"[123,124,125]",0.02360226956903072,0.0022203499254187177,0.0012819196271356623,0.018086614586084404,0.029117924551977037,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_relative_linf,3,"[123,124,125]",0.02669913197982408,0.000670479075469967,0.00038710127470859685,0.02503356962353028,0.02836469433611788,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_mae,3,"[123,124,125]",2.0501723680324507e-06,2.9011440745730265e-07,1.6749763124126248e-07,1.3294882277545949e-06,2.7708565083103065e-06,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_rmse,3,"[123,124,125]",3.7301989495143398e-06,3.721584552911342e-07,2.1486578434353165e-07,2.8057060959903406e-06,4.654691803038339e-06,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,off_support,Q_linf,3,"[123,124,125]",2.5891150480830016e-05,1.630186011997196e-06,9.411883328557437e-07,2.184154393131009e-05,2.994075703034994e-05,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_relative_l1,3,"[123,124,125]",0.006792705550307396,0.0021995683764840165,0.001269921394264035,0.0013286747967777143,0.012256736303837078,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_relative_l2,3,"[123,124,125]",0.007636271888169632,0.002165746920175533,0.001250394567359947,0.0022562582897211296,0.013016285486618134,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_relative_linf,3,"[123,124,125]",0.009097093442057672,0.00024086241746801241,0.000139061981562821,0.008498758027489447,0.009695428856625898,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_mae,3,"[123,124,125]",6.184358191400946e-05,1.9153561423629948e-05,1.1058313843872784e-05,1.4263497667833595e-05,0.00010942366616018532,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_rmse,3,"[123,124,125]",0.00010828719341610464,3.104727301650894e-05,1.792515143368524e-05,3.116149166974212e-05,0.00018541289516246716,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,density_linf,3,"[123,124,125]",0.0007251657111802,7.589914699504062e-05,4.3820392948849685e-05,0.0005366217778424743,0.0009137096445179256,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_relative_l1,3,"[123,124,125]",0.011061024080608786,0.0029618258288238095,0.001710010939564213,0.003703440843682561,0.018418607317535012,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_relative_l2,3,"[123,124,125]",0.010175428431333945,0.002641291957239622,0.0015249506225206893,0.0036140954726934698,0.01673676138997442,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_relative_linf,3,"[123,124,125]",0.01229294465863088,0.000589043374839552,0.000340084351027981,0.010829679797353397,0.013756209519908365,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_mae,3,"[123,124,125]",0.00011529677273351983,2.7388682218938642e-05,1.5812863051853342e-05,4.725951435915179e-05,0.00018333403110788786,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_rmse,3,"[123,124,125]",0.0002040849752651964,4.648809110839968e-05,2.6839911915546404e-05,8.860215499696665e-05,0.0003195677955334261,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,gradient_linf,3,"[123,124,125]",0.0021013029161921835,0.00014524815871366174,8.38590635326301e-05,0.0017404864875737503,0.0024621193448106167,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_relative_l1,3,"[123,124,125]",0.02250899520504819,0.0040729434716798235,0.0023515150097684753,0.01239124272934641,0.03262674768074997,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_relative_l2,3,"[123,124,125]",0.021764201444644724,0.003506246945270753,0.002024332617697372,0.01305420118129619,0.03047420170799326,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_relative_linf,3,"[123,124,125]",0.02814694408969683,0.0051188760801179276,0.002955384482804422,0.015430950977456764,0.0408629372019369,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_mae,3,"[123,124,125]",1.9457476170769463e-06,3.2144017943098467e-07,1.8558357412284063e-07,1.1472459452905398e-06,2.7442492888633527e-06,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_rmse,3,"[123,124,125]",3.3558105120560856e-06,4.961239562375221e-07,2.864372996851555e-07,2.1233702826789594e-06,4.588250741433212e-06,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,1200,on_support,Q_linf,3,"[123,124,125]",2.718031682267102e-05,4.059443604530966e-06,2.343720857836058e-06,1.7096099876056922e-05,3.726453376928512e-05,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,2400,off_support,density_relative_l1,3,"[123,124,125]",0.007469206029473377,0.0011983354573739853,0.0006918592988943437,0.00449237572851997,0.010446036330426784,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,2400,off_support,density_relative_l2,3,"[123,124,125]",0.008295525075938566,0.0004147065550064785,0.0002394309411676927,0.007265336883349677,0.009325713268527455,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
1e-06,2400,off_support,density_relative_linf,3,"[123,124,125]",0.015846202433380148,0.014975891585881546,0.008646335038463362,-0.02135597462173163,0.05304837948849193,"two-sided Student t, df=n-1",1e-06,0.0,0.0,0.0,0.0,0.0,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
