l2_regularization,baseline_l2,N,seed,query_type,metric,value,baseline_value,paired_difference,paired_percent_change,paired_training_cloud,paired_query_cloud,source_csv
0.05,1e-06,300,124,off_support,gradient_mae,0.00015003341792987123,0.0001455299248106073,4.503493119263922e-06,3.0945478224665957,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,gradient_rmse,0.00040761871706223863,0.00039760517229050574,1.0013544771732893e-05,2.5184644138423353,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,gradient_linf,0.009626205401525067,0.009135065627930872,0.0004911397735941955,5.3764230449808,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_relative_l1,0.04255092997046889,0.041588971522065254,0.0009619584484036325,2.31301331386197,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_relative_l2,0.054872913603506795,0.053248145297343896,0.0016247683061628992,3.0513143642656515,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_relative_linf,0.15426057420427725,0.14461335557162613,0.009647218632651111,6.671042653368832,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_mae,3.8488738950660275e-06,3.7618615368691906e-06,8.701235819683681e-08,2.3130133138619677,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_rmse,8.690396470171765e-06,8.433076786825798e-06,2.573196833459668e-07,3.051314364265639,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,124,off_support,Q_linf,0.00014450866190163241,0.00013547131283906,9.037349062572428e-06,6.671042653368839,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_relative_l1,0.0002143183204241799,0.00018873087916893076,2.5587441255249147e-05,13.557633688733116,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_relative_l2,0.00028012599027165146,0.0002291136497319674,5.101234053968406e-05,22.265081368727593,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_relative_linf,0.00036053143014744054,0.0002520941476133503,0.00010843728253409022,43.01459734813282,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_mae,2.1702361005341446e-06,1.911131845599095e-06,2.591042549350496e-07,13.557633688733102,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_rmse,4.349854903144069e-06,3.5577246213297445e-06,7.921302818143248e-07,22.265081368727635,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,density_linf,2.7233159748910052e-05,1.9042223838604266e-05,8.190935910305785e-06,43.01459734813282,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_relative_l1,0.0010493526143279942,0.0010640671449020033,-1.471453057400908e-05,-1.3828573360719858,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_relative_l2,0.0015965139604568535,0.001472190374244991,0.00012432358621186244,8.444803633200051,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_relative_linf,0.005323760500989568,0.004889943966826246,0.00043381653416332214,8.871605423423391,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_mae,1.1609483012013917e-05,1.1772276805440653e-05,-1.6279379342673624e-07,-1.3828573360719802,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_rmse,3.312917163064118e-05,3.054933986758475e-05,2.5798317630564306e-06,8.44480363320006,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,gradient_linf,0.0009349362517142039,0.0008587512309367078,7.618502077749603e-05,8.871605423423382,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_relative_l1,0.003575128588991666,0.0037048905778707896,-0.0001297619888791235,-3.502451318108781,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_relative_l2,0.003953276091965082,0.004049747661492274,-9.647156952719265e-05,-2.3821624849495993,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_relative_linf,0.005340541973860221,0.005704196436785829,-0.00036365446292560815,-6.3752093209910266,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_mae,3.1579977538230164e-07,3.272619664395317e-07,-1.1462191057230077e-08,-3.5024513181087755,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_rmse,6.020129541285347e-07,6.167038416884807e-07,-1.4690887559945975e-08,-2.382162484949603,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,on_support,Q_linf,4.2577029373484675e-06,4.547623451512891e-06,-2.8992051416442355e-07,-6.375209320991024,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_relative_l1,0.000813762068563231,0.0008680626845549194,-5.4300615991688395e-05,-6.255379589266629,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_relative_l2,0.0009634440070604379,0.0011188759651483478,-0.00015543195808790993,-13.891795241781045,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_relative_linf,0.0016315614748115205,0.002346342871220779,-0.0007147813964092586,-30.463637909721385,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_mae,7.942528362796446e-06,8.472516426006094e-06,-5.299880632096479e-07,-6.255379589266631,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_rmse,1.4456664399511773e-05,1.6788951111109876e-05,-2.332286711598103e-06,-13.891795241781017,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,density_linf,0.00011590150262659775,0.00016667754703089525,-5.07760444042975e-05,-30.46363790972139,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_relative_l1,0.001435443825499796,0.0015700085747474728,-0.00013456474924767692,-8.570956325465987,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_relative_l2,0.0016630115850961066,0.0023164060084955233,-0.0006533944233994167,-28.207249549649898,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_relative_linf,0.005007660078483522,0.009780247233090792,-0.00477258715460727,-48.798226065896884,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_mae,1.5639571944444686e-05,1.710569346007588e-05,-1.466121515631195e-06,-8.570956325465984,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_rmse,3.401037342708502e-05,4.737299130307824e-05,-1.336261787599322e-05,-28.207249549649895,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,gradient_linf,0.0008004377986735336,0.00156330091161236,-0.0007628631129388263,-48.798226065896884,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_relative_l1,0.00422582629668774,0.0045518036363300565,-0.00032597733964231674,-7.161498291370488,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_relative_l2,0.004868325086140671,0.006175560479788878,-0.0013072353936482073,-21.16788262258096,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_relative_linf,0.008609639546156024,0.01429374964684503,-0.005684110100689007,-39.76640308614629,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_mae,3.6747166265900173e-07,3.9581817445987986e-07,-2.834651180087813e-08,-7.161498291370482,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_rmse,7.746779016456826e-07,9.826932567811302e-07,-2.0801535513544763e-07,-21.167882622580947,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,300,125,off_support,Q_linf,8.408018247946744e-06,1.3959017356994171e-05,-5.550999109047427e-06,-39.76640308614629,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_relative_l1,0.003738305485960475,0.0037250469856089405,1.3258500351534443e-05,0.3559284058095458,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_relative_l2,0.0049541178473606895,0.004942137478427175,1.1980368933514791e-05,0.24241270069499402,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_relative_linf,0.008509781532520366,0.008441223807779208,6.855772474115805e-05,0.8121775503449757,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_mae,3.6641221031568554e-05,3.651126706077826e-05,1.2995397079029373e-07,0.35592840580954543,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_rmse,7.444422998596462e-05,7.426420412310017e-05,1.8002586286445046e-07,0.24241270069499435,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,density_linf,0.0006972262825792261,0.0006916091880180206,5.617094561205516e-06,0.8121775503449726,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_relative_l1,0.008121489062541525,0.008120538580955575,9.504815859495003e-07,0.011704661907260508,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_relative_l2,0.008837436199878316,0.008838295055846119,-8.588559678029961e-07,-0.009717439419890186,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_relative_linf,0.01483057800966075,0.014703536705827656,0.0001270413038330937,0.864018680503866,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_mae,8.235717146542436e-05,8.234753296510182e-05,9.63850032253933e-09,0.011704661907265691,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_rmse,0.00016623118509189315,0.0001662473400764523,-1.615498455915707e-08,-0.00971743941991966,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,gradient_linf,0.0024978957903956656,0.002476498381754927,2.139740864073869e-05,0.8640186805038732,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_relative_l1,0.015835881097886667,0.01579231037112839,4.357072675827828e-05,0.27589836910712306,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_relative_l2,0.016872495554483044,0.016857308889565773,1.5186664917270914e-05,0.09008949777666503,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_relative_linf,0.02103765366103251,0.021011439879831062,2.6213781201447905e-05,0.12475956598581607,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_mae,1.5579762525289577e-06,1.5536896481287841e-06,4.286604400173526e-09,0.27589836910712384,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_rmse,3.0836054506162356e-06,3.0808299463901796e-06,2.775504226056019e-09,0.09008949777666529,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,on_support,Q_linf,2.3443804521461114e-05,2.341459257738422e-05,2.9211944076895126e-08,0.12475956598583089,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_relative_l1,0.005633913944490268,0.005636132846390134,-2.2189018998655663e-06,-0.039369226388741754,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_relative_l2,0.007912707596706186,0.007921101156869002,-8.393560162816074e-06,-0.10596456220657359,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_relative_linf,0.019632053296348127,0.019648314894862243,-1.6261598514116793e-05,-0.08276332398545268,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_mae,5.3755276915803564e-05,5.377644828747368e-05,-2.1171371670115208e-08,-0.03936922638873256,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_rmse,0.000114369722833219,0.00011449104276545115,-1.213199322321496e-07,-0.10596456220657215,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,density_linf,0.001370869496625236,0.0013720050135797215,-1.1355169544854937e-06,-0.0827633239854421,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_relative_l1,0.00884428993309769,0.008857300439388314,-1.3010506290624807e-05,-0.14689019955524185,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_relative_l2,0.008950677209458333,0.008969350015539774,-1.867280608144027e-05,-0.20818460701264702,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_relative_linf,0.012614258285881962,0.012643994162572628,-2.9735876690665727e-05,-0.23517787424077294,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_mae,9.395126049731614e-05,9.408946870565834e-05,-1.382082083422004e-07,-0.14689019955523339,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_rmse,0.0001827090754068428,0.0001830902411057674,-3.8116569892458784e-07,-0.20818460701266783,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,gradient_linf,0.002165452517908715,0.0021705571881630173,-5.104670254302279e-06,-0.2351778742407822,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,Q_relative_l1,0.018283752325200537,0.018290552275705044,-6.799950504506741e-06,-0.03717739301693461,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,Q_relative_l2,0.02022207078036409,0.02032600124184366,-0.00010393046147956844,-0.5113177955810333,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.05,1e-06,600,123,off_support,Q_relative_linf,0.03681177281283212,0.03730444689873692,-0.0004926740859048026,-1.3206846016030434,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
