method,P0,seed,observable,dt1,dt2,dt3,value1,value2,value3,D12,D23,D12_over_D23,paired_difference_D12_minus_D23,paired_contraction,raw_observable_seed_spread,pooled_raw_observable_seed_spread,raw_seed_spread_role,roundoff_threshold,physically_admissible_case,physical_admissibility_reason,p_observed,verdict,reason,alignment,run1_manifest,run2_manifest,run3_manifest
MIDPOINT,100.0,47,P_mean,0.5,0.25,0.125,100.06255245873312,99.94141491126976,100.03808448645715,2.956774718298635,2.898388884766958,1.0201442373169918,0.05838583353167692,True,199.90788067414414,244.81269720071688,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0113625684550633e-10,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,R_var,0.5,0.25,0.125,-1.5336586763700645e+40,-4.4872007251156123e+42,-7.38448033689431e+42,1.624195253830109e+42,1.0297078096623662e+42,1.577336054548009,5.944874441677428e+41,True,4.654550266668553e+45,5.701651286280025e+45,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.6593761530283694e+30,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,47,P_var,0.5,0.25,0.125,-9.663501240285853e+41,-2.762484976092569e+44,-4.597646030069933e+44,3.292231704771018e+44,2.10039628011635e+44,1.5674336009529817,1.1918354246546679e+44,True,5.503412967222074e+47,6.741467082660169e+47,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,5.4036563708852164e+32,False,"dt=0.5: P0=-1.5684774 outside [0,1]; dt=0.5: P1=2.5684774 outside [0,1]; dt=0.5: R_var=-1.5336587e+40 is negative; dt=0.5: P_var=-9.6635012e+41 is negative; dt=0.25: P0=-1.4799278 outside [0,1]; dt=0.25: P1=2.4799278 outside [0,1]; dt=0.25: R_var=-4.4872007e+42 is negative; dt=0.25: P_var=-2.762485e+44 is negative; dt=0.125: P0=-1.5002851 outside [0,1]; dt=0.125: P1=2.5002851 outside [0,1]; dt=0.125: R_var=-7.3844803e+42 is negative; dt=0.125: P_var=-4.597646e+44 is negative",nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed47\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed47_dt0.125\run_manifest.json
MIDPOINT,100.0,73,P0,0.5,0.25,0.125,0.5849126229018937,0.5888189926207114,0.5934344671141705,4.460184941985232,3.519470239852577,1.2672887218878883,0.940714702132655,True,10.076002678023029,12.197663420697314,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,4.755225171171762e-12,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,P1,0.5,0.25,0.125,0.41508737709823695,0.4111810073796269,0.40656553288679426,4.460184941985226,3.519470239851848,1.267288721888149,0.9407147021333779,True,10.076002678041059,12.197663420719802,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,4.73182737302246e-12,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,trace,0.5,0.25,0.125,1.0000000000001306,1.0000000000003382,1.0000000000009648,7.493326173400741e-13,1.1622285275360204e-12,0.6447377599039793,-4.128959101959463e-13,False,2.7134503473123163e-11,3.321566706014969e-11,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,2.0000000000004968e-12,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_NUMERICAL_NOISE,roundoff- or saturation-limited; order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,energy,0.5,0.25,0.125,2.517561137467121,2.5168630264013108,2.5139486633564148,0.8780583041906697,0.4975070252537643,1.7649163923721418,0.3805512789369054,True,10.521996494054433,12.88157521034874,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,3.6654354056786906e-12,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,R_mean,0.5,0.25,0.125,12.49959810954506,12.509602658050092,12.506578155024682,17.843073936094722,9.580874487254759,1.8623638123880026,8.262199448839963,True,197.301697169986,241.51932038672524,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.9900506409366168e-11,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,P_mean,0.5,0.25,0.125,99.93534018839786,99.92515864412309,99.87107594490057,21.008323880550968,10.59982683546227,1.9819497249017815,10.408497045088698,True,200.02884939692547,244.81269720071688,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,1.0355043521129567e-10,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,R_var,0.5,0.25,0.125,-1.3286298325438782e+29,-1.349354922151378e+30,-9.892514678456498e+29,4.549185131889077e+29,1.3534868612285841e+29,3.36108555036855,3.195698270660493e+29,True,4.655793235564323e+45,5.701651286280025e+45,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,5.045854731787904e+17,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
MIDPOINT,100.0,73,P_var,0.5,0.25,0.125,-8.492784235440747e+30,-8.609716664833879e+31,-6.308253799354226e+31,5.309690822962506e+31,1.5839190816611615e+31,3.352248788741076,3.7257717413013445e+31,True,5.504871565849827e+47,6.741467082660169e+47,descriptive cloud-to-cloud variability only; not an order or uncertainty gate,5.8904646923299545e+19,False,dt=0.5: R_var=-1.3286298e+29 is negative; dt=0.5: P_var=-8.4927842e+30 is negative; dt=0.25: R_var=-1.3493549e+30 is negative; dt=0.25: P_var=-8.6097167e+31 is negative; dt=0.125: R_var=-9.8925147e+29 is negative; dt=0.125: P_var=-6.3082538e+31 is negative,nan,REJECT_PHYSICAL_INADMISSIBILITY,one or more levels physically inadmissible; temporal order not interpreted,linear interpolation to common coarse saved times; no extrapolation,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.5\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\reviewer_closure_20260726_174927\step9_repl_P0100\seed73\run_manifest.json,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\dynamics\timestep\P0100\seed73_dt0.125\run_manifest.json
