source_file,issue,severity,first_affected_step,first_affected_time,affected_quantity,propagation_continued,post_issue_usable,exclusion_rule,message,line,count_lines,method,count,observed_max,audit_visibility_threshold,observed_min
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,1969,246.125,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2254,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,1112,139.0,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,3618,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,1868,233.5,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2748,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,2034,254.25,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2201,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,2024,253.0,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2246,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,2037,254.625,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2286,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,nonfinite numerical values,WARN,1969,246.125,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,pbme,2254,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,negative variance,EXCLUDE QUANTITY,2025,253.125,nm_R_var,True,False,variance below -1e-12 is invalid,,,,pbme,663,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,negative variance,EXCLUDE QUANTITY,1969,246.125,nm_P_var,True,False,variance below -1e-12 is invalid,,,,pbme,702,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,196,24.5,lw_P0,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,1.0019360740364003,,0.10516107706079011
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.125/pbme.npz,"self-normalized population outside [0,1]",SCIENTIFIC WARNING,196,24.5,lw_P1,True,only as a signed-estimator diagnostic,"flag outside [0,1] by >1e-6; retain signed estimator but do not call it a physical probability",,,,pbme,,0.8948389229394349,,-0.0019360740361743002
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_linf,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_mean,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_rel_l2,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,delta_alpha_std,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,dw_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_applied,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_dz_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_n_capped,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_rho_min,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2401,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,fc_u_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2401,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_nll_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_reg_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1,0.25,gp_opt_total_loss,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,2400,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,556,139.0,gp_std_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1823,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,944,236.0,gp_std_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1360,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1065,266.25,gp_std_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1263,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1040,260.0,gp_std_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1284,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1063,265.75,gp_std_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1247,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1052,263.0,gp_std_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1291,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,556,139.0,gp_var_P,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1823,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,944,236.0,gp_var_R,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1360,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1065,266.25,gp_var_p0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1263,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1040,260.0,gp_var_p1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1284,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1063,265.75,gp_var_r0,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1247,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,WARN,1052,263.0,gp_var_r1,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1291,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,k2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_dy_rms,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_probability_drift,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,label_scheme_id,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,omega_A_residual_norm,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma1_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,sigma2_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_abs_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
reviewer_closure_20260723_194254/step7_dt_P0100/seed29_dt0.25/midpoint.npz,nonfinite numerical values,INFORMATIONAL PLACEHOLDER,0,0.0,w_max,True,True,active core observable nonfinite => exclude from first affected index; inactive/initial placeholder is not a run failure,,,,midpoint,1,,,
